name,country,region,continent
Baghdad,Canada,Taiwan Province,Asia
Los Angeles,Turkey,Casablanca-Settat,North America
Bogotá,Philippines,Bavaria,South America
Istanbul,Brazil,Maharashtra,South America
Madrid,France,Metro Manila,South America
Riyadh,Nigeria,Bavaria,South America
Manila,Japan,Victoria,South America
Bangkok,UAE,Giza,Europe
Lagos,Philippines,Beijing Municipality,Africa
Berlin,Cuba,Casablanca-Settat,Europe
Bangkok,Spain,Beijing Municipality,Europe
Dubai,Turkey,Kabul Province,Asia
Baghdad,Iraq,Distrito Federal,Oceania
Dubai,South Korea,Île-de-France,Asia
Melbourne,Cuba,Kuala Lumpur Federal Territory,Oceania
Berlin,Turkey,Beijing Municipality,South America
Mexico City,Kenya,Central Anatolia,North America
Seoul,Australia,Santiago Metro,North America
Baghdad,Canada,Cundinamarca,Oceania
Istanbul,Japan,Tokyo Prefecture,South America
Tokyo,Philippines,Rio de Janeiro State,Europe
Paris,Thailand,Karnataka,Oceania
New York,Cuba,Singapore,Europe
Istanbul,UAE,Shanghai Municipality,North America
Toronto,UAE,São Paulo State,North America
Tehran,Iran,California,Oceania
Dhaka,Morocco,Riyadh Province,Asia
Melbourne,Philippines,Dhaka Division,South America
Johannesburg,Saudi Arabia,La Habana,Asia
Tokyo,Philippines,Sindh,South America
Santiago,Saudi Arabia,Catalonia,North America
Beijing,Indonesia,Marmara Region,Africa
Moscow,China,Bavaria,Africa
Baghdad,Singapore,Bagmati Province,Asia
Ankara,Nigeria,São Paulo State,South America
Melbourne,UK,Lagos State,Africa
Kathmandu,Turkey,Bagmati Province,South America
Dhaka,Turkey,New South Wales,Oceania
Rio de Janeiro,Chile,Bavaria,South America
Riyadh,Spain,Giza,Africa
Hong Kong,Philippines,Karnataka,Oceania
Istanbul,Indonesia,La Habana,Africa
Rome,Pakistan,Lagos State,North America
Bogotá,Thailand,Victoria,South America
Casablanca,Nigeria,New York State,Africa
Cairo,Colombia,Distrito Federal,North America
Lagos,Japan,Beijing Municipality,North America
Bangalore,Afghanistan,Maharashtra,South America
São Paulo,Australia,Central Anatolia,Europe
Beijing,Kenya,Giza,Asia
Melbourne,Taiwan,Hong Kong SAR,Oceania
Cape Town,Philippines,La Habana,Asia
Riyadh,Egypt,Lima Province,North America
Karachi,Indonesia,Dubai Emirate,Africa
Melbourne,Singapore,Rio de Janeiro State,Asia
Kuala Lumpur,Saudi Arabia,Seoul Capital Area,Europe
Ankara,Canada,Dhaka Division,Africa
Berlin,Philippines,Rio de Janeiro State,Asia
Istanbul,Philippines,Jakarta Special Region,Europe
Taipei,Thailand,Cundinamarca,North America
Casablanca,Mexico,Marmara Region,Africa
Johannesburg,Iraq,Buenos Aires Province,Europe
Berlin,Australia,Santiago Metro,Africa
Jakarta,Nepal,New York State,Asia
Taipei,Bangladesh,Bagmati Province,Europe
Lima,Taiwan,Riyadh Province,Europe
Bangalore,Iraq,Metro Manila,Oceania
Buenos Aires,Colombia,Marmara Region,Europe
Hong Kong,Singapore,Bagmati Province,South America
London,Nigeria,Delhi,North America
Berlin,Cuba,Distrito Federal,Africa
Hong Kong,Afghanistan,Hong Kong SAR,North America
Sydney,Saudi Arabia,Seoul Capital Area,Oceania
Los Angeles,Afghanistan,Cundinamarca,Europe
Bangkok,Philippines,Bavaria,Europe
Sydney,Germany,Riyadh Province,North America
Bangkok,Afghanistan,Tehran Province,North America
Paris,Canada,Kuala Lumpur Federal Territory,Europe
Johannesburg,Nepal,Tokyo Prefecture,Asia
Dubai,Philippines,California,Asia
Baghdad,Peru,Giza,North America
Nairobi,Argentina,Maharashtra,Europe
Lagos,Germany,New South Wales,Oceania
Buenos Aires,Nepal,Santiago Metro,Asia
Melbourne,South Africa,Karnataka,Asia
Casablanca,Italy,Kabul Province,North America
Rome,Malaysia,Maharashtra,Oceania
Mexico City,China,Shanghai Municipality,Oceania
Bangkok,Argentina,California,North America
Bogotá,Nepal,Tokyo Prefecture,Africa
New York,Saudi Arabia,Kabul Province,Europe
Manila,Singapore,Dubai Emirate,South America
Mumbai,South Africa,São Paulo State,South America
Kuala Lumpur,Nigeria,Santiago Metro,Europe
New York,Germany,Seoul Capital Area,Oceania
Mumbai,Afghanistan,Western Cape,North America
Kuala Lumpur,Turkey,Shanghai Municipality,North America
Johannesburg,Morocco,Jakarta Special Region,North America
Cairo,South Africa,Bagmati Province,Europe
Jakarta,Australia,Buenos Aires Province,South America
Riyadh,UAE,Lagos State,North America
Dubai,UK,New South Wales,Africa
Madrid,Nepal,Distrito Federal,South America
Moscow,Australia,Bagmati Province,South America
Mumbai,Iran,Victoria,South America
Mexico City,Kenya,Hong Kong SAR,North America
Shanghai,South Africa,Distrito Federal,Oceania
Lima,Cuba,Karnataka,South America
Manila,Afghanistan,Île-de-France,Oceania
Rome,Egypt,São Paulo State,North America
Paris,Argentina,Nairobi County,Asia
New York,Malaysia,Casablanca-Settat,Africa
Dhaka,Spain,Casablanca-Settat,South America
Moscow,Germany,Victoria,Asia
Kabul,Afghanistan,São Paulo State,Europe
Chicago,Japan,Bagmati Province,Europe
London,UK,Maharashtra,Africa
Santiago,Mexico,Lima Province,South America
Dubai,Kenya,São Paulo State,Asia
Cairo,Morocco,Gauteng,Africa
Dubai,Morocco,La Habana,Europe
Bangkok,Spain,Victoria,Africa
Cape Town,Egypt,Santiago Metro,Africa
Rome,Indonesia,Victoria,Asia
Johannesburg,Canada,Maharashtra,North America
Mumbai,Chile,Dhaka Division,Asia
Jakarta,Pakistan,Maharashtra,Europe
Mexico City,Argentina,Maharashtra,Africa
Kabul,India,England,North America
Mexico City,Australia,Moscow Oblast,Asia
Tokyo,Mexico,Karnataka,North America
Tokyo,Cuba,Lima Province,Africa
Karachi,Russia,Jakarta Special Region,Europe
Tokyo,Singapore,Riyadh Province,South America
Chicago,Hong Kong,Shanghai Municipality,North America
Johannesburg,Peru,La Habana,Oceania
London,Singapore,Gauteng,South America
Rome,USA,Marmara Region,North America
New York,Cuba,Île-de-France,Africa
Ankara,Germany,Catalonia,South America
Tokyo,Philippines,Bavaria,Asia
São Paulo,Kenya,Delhi,South America
São Paulo,UAE,Distrito Federal,Oceania
Dhaka,China,California,Europe
Tokyo,Brazil,Karnataka,Africa
Los Angeles,UAE,England,South America
Bangkok,Iran,Dhaka Division,Africa
Bangalore,Germany,Lombardy,Asia
Hong Kong,Brazil,Catalonia,South America
Los Angeles,Egypt,Santiago Metro,Asia
Istanbul,Philippines,Cundinamarca,Asia
Nairobi,Germany,New York State,Africa
Santiago,Taiwan,Dhaka Division,North America
New York,France,Hong Kong SAR,Africa
São Paulo,India,Giza,Asia
Dhaka,Iran,Buenos Aires Province,Asia
São Paulo,Cuba,La Habana,North America
Baghdad,UAE,Île-de-France,Asia
Baghdad,Colombia,Rio de Janeiro State,Asia
Kuala Lumpur,Nepal,São Paulo State,South America
São Paulo,Brazil,Hong Kong SAR,North America
Tehran,Japan,Western Cape,North America
Sydney,Kenya,Metro Manila,North America
Karachi,Australia,Ontario,South America
Hong Kong,Mexico,Bavaria,Oceania
Paris,Malaysia,Jakarta Special Region,Oceania
Tokyo,China,Delhi,Europe
Madrid,Iran,Bagmati Province,South America
Santiago,Hong Kong,Bagmati Province,South America
Buenos Aires,Australia,Dubai Emirate,Africa
Seoul,Afghanistan,Dhaka Division,North America
Casablanca,Saudi Arabia,Victoria,North America
New York,Colombia,Tehran Province,South America
Sydney,Iran,Dubai Emirate,Europe
Rio de Janeiro,Pakistan,Central Anatolia,North America
Bangkok,Indonesia,Hong Kong SAR,South America
Istanbul,Cuba,Beijing Municipality,Europe
Rome,Colombia,Lima Province,North America
London,UK,Île-de-France,Europe
Baghdad,Nigeria,Illinois,Africa
Karachi,France,Giza,Europe
Baghdad,Turkey,Victoria,South America
Beijing,Russia,Bavaria,Europe
São Paulo,Spain,Maharashtra,North America
London,Germany,Distrito Federal,Africa
Kuala Lumpur,South Africa,New York State,Africa
Seoul,Egypt,Kuala Lumpur Federal Territory,South America
Singapore,France,California,Africa
Melbourne,Singapore,Riyadh Province,North America
Shanghai,Brazil,Kuala Lumpur Federal Territory,South America
Shanghai,Indonesia,England,Africa
New York,Russia,Bangkok Metropolitan Region,Asia
Seoul,Germany,Tokyo Prefecture,Europe
Sydney,Nigeria,São Paulo State,Europe
Nairobi,Afghanistan,Hong Kong SAR,North America
Dubai,Nepal,Beijing Municipality,South America
Dhaka,Russia,New South Wales,Europe
Madrid,Peru,São Paulo State,Europe
Mexico City,Canada,Nairobi County,Asia
Ankara,Pakistan,Marmara Region,Africa
Baghdad,France,Shanghai Municipality,South America
Havana,Kenya,Dhaka Division,Africa
Kabul,South Korea,Karnataka,Asia
Taipei,Mexico,Beijing Municipality,Asia
Casablanca,USA,Lima Province,Oceania
Baghdad,Iran,Maharashtra,Asia
Beijing,Saudi Arabia,Casablanca-Settat,South America
Santiago,Argentina,Gauteng,Africa
Nairobi,Saudi Arabia,Casablanca-Settat,North America
Singapore,UAE,Moscow Oblast,Europe
Karachi,Nepal,Bavaria,Asia
Kabul,Pakistan,Jakarta Special Region,North America
Santiago,Australia,Victoria,North America
Tehran,Bangladesh,Marmara Region,Oceania
Tokyo,UK,England,South America
Johannesburg,Saudi Arabia,Illinois,Africa
São Paulo,Egypt,Delhi,Europe
Kathmandu,Singapore,Cundinamarca,Europe
Chicago,Nigeria,Maharashtra,North America
Lima,Iran,Marmara Region,North America
Johannesburg,Morocco,England,Asia
Mexico City,UAE,Dhaka Division,South America
Cairo,Indonesia,Metro Manila,South America
Sydney,Germany,La Habana,Oceania
Kuala Lumpur,Cuba,Maharashtra,Europe
Hong Kong,Nepal,Hong Kong SAR,Europe
Berlin,Bangladesh,Ontario,Europe
Mexico City,Turkey,Santiago Metro,North America
Manila,Singapore,Tehran Province,Asia
Los Angeles,Chile,Baghdad Governorate,Oceania
Madrid,Iraq,Baghdad Governorate,Asia
Kabul,Spain,Karnataka,Europe
Kuala Lumpur,UK,São Paulo State,Oceania
Casablanca,Brazil,Metro Manila,South America
Cape Town,Turkey,Rio de Janeiro State,Europe
Kuala Lumpur,Germany,Nairobi County,North America
Paris,Japan,Taiwan Province,Asia
Shanghai,Argentina,La Habana,Europe
New York,Bangladesh,La Habana,North America
Shanghai,Italy,Île-de-France,North America
Berlin,Canada,Ontario,North America
Madrid,Egypt,Jakarta Special Region,North America
Kuala Lumpur,Afghanistan,Distrito Federal,Asia
Los Angeles,Kenya,Delhi,Europe
Havana,Afghanistan,La Habana,Europe
Bangkok,Iraq,Santiago Metro,Europe
Dubai,Singapore,Distrito Federal,North America
Johannesburg,Bangladesh,Nairobi County,Africa
Cape Town,Colombia,Jakarta Special Region,Africa
Lima,Iran,Kuala Lumpur Federal Territory,Europe
Havana,Peru,Santiago Metro,Oceania
Singapore,Hong Kong,Ontario,Asia
Kuala Lumpur,India,Cundinamarca,Africa
Riyadh,USA,Marmara Region,Europe
Sydney,Malaysia,Catalonia,North America
São Paulo,Australia,Gauteng,Asia
Cairo,Mexico,Buenos Aires Province,North America
Seoul,Philippines,Beijing Municipality,North America
Istanbul,Peru,Delhi,Africa
Lima,Mexico,Singapore,Europe
Santiago,Spain,Marmara Region,Africa
Lima,South Africa,Tehran Province,South America
Rio de Janeiro,Morocco,Tokyo Prefecture,Europe
Melbourne,Iraq,Tokyo Prefecture,Africa
Madrid,Canada,Tokyo Prefecture,Asia
Kabul,Kenya,Marmara Region,Oceania
Bangkok,Nigeria,Catalonia,Asia
Kabul,Indonesia,Gauteng,Africa
Kabul,Cuba,New South Wales,Africa
Beijing,South Africa,Île-de-France,South America
Ankara,Iraq,Tehran Province,North America
Jakarta,India,Illinois,North America
Chicago,Italy,New South Wales,Asia
Havana,Peru,Tehran Province,South America
Lagos,France,Buenos Aires Province,South America
Lima,Japan,Tehran Province,South America
Santiago,Russia,Buenos Aires Province,Europe
London,Australia,Shanghai Municipality,Europe
New York,Russia,Ontario,Europe
Madrid,Japan,Bagmati Province,Europe
London,UK,Jakarta Special Region,Europe
Buenos Aires,India,Central Anatolia,Asia
Istanbul,UAE,Casablanca-Settat,Europe
Mexico City,Singapore,Jakarta Special Region,Africa
Casablanca,Chile,Jakarta Special Region,Oceania
London,Hong Kong,Metro Manila,North America
Nairobi,Malaysia,Distrito Federal,Oceania
Rio de Janeiro,Italy,Cundinamarca,Oceania
Los Angeles,Iraq,Moscow Oblast,Oceania
Paris,Canada,Tokyo Prefecture,Africa
Los Angeles,Kenya,Sindh,South America
Baghdad,UAE,Casablanca-Settat,Oceania
Cape Town,Saudi Arabia,New South Wales,North America
Bogotá,Philippines,Gauteng,South America
Shanghai,Colombia,Lima Province,North America
Melbourne,Thailand,Moscow Oblast,Oceania
Dubai,Afghanistan,Casablanca-Settat,North America
Kabul,Saudi Arabia,Cundinamarca,Oceania
Moscow,Australia,Giza,Africa
Baghdad,Taiwan,Seoul Capital Area,Oceania
Dubai,Russia,Central Anatolia,North America
Sydney,Colombia,Bavaria,Africa
Baghdad,Singapore,Bavaria,Asia
Bogotá,Australia,Seoul Capital Area,Europe
Melbourne,USA,Dubai Emirate,North America
Delhi,Malaysia,Lima Province,Oceania
Kathmandu,Morocco,Moscow Oblast,Oceania
Seoul,Kenya,Riyadh Province,South America
Melbourne,Indonesia,Bavaria,Asia
Lima,Afghanistan,Lima Province,Africa
Singapore,Nepal,Dhaka Division,Africa
Mexico City,South Africa,England,South America
Beijing,South Africa,São Paulo State,Oceania
Rio de Janeiro,UK,São Paulo State,Africa
Manila,China,La Habana,Asia
Ankara,Italy,Bavaria,Asia
Singapore,France,California,South America
Lagos,France,Riyadh Province,South America
Los Angeles,South Korea,Victoria,Europe
Johannesburg,China,São Paulo State,North America
São Paulo,Peru,Shanghai Municipality,South America
Berlin,Iraq,Bavaria,Africa
Delhi,Colombia,Shanghai Municipality,Asia
Moscow,Philippines,La Habana,South America
Toronto,Morocco,Dhaka Division,North America
Buenos Aires,Mexico,Moscow Oblast,South America
Cairo,Japan,Nairobi County,Asia
Bangalore,Cuba,Central Anatolia,Asia
Bogotá,UK,Bangkok Metropolitan Region,Africa
Kuala Lumpur,Singapore,Karnataka,Europe
Kabul,Hong Kong,Karnataka,South America
Lagos,Afghanistan,Catalonia,Africa
Madrid,UK,Illinois,Oceania
Dubai,Philippines,Central Anatolia,Europe
Delhi,UK,Nairobi County,South America
Lima,Pakistan,Singapore,Oceania
Rome,Pakistan,Santiago Metro,Asia
Bangkok,Thailand,Delhi,South America
Madrid,Argentina,Bagmati Province,Europe
Lima,Iraq,Gauteng,North America
Jakarta,Argentina,Marmara Region,South America
Chicago,Philippines,Casablanca-Settat,Oceania
Havana,Malaysia,Kuala Lumpur Federal Territory,Oceania
Dhaka,Australia,Metro Manila,North America
Mexico City,France,Catalonia,North America
Karachi,Thailand,Rio de Janeiro State,Oceania
Ankara,India,Cundinamarca,Europe
Shanghai,Italy,Ontario,North America
Hong Kong,Brazil,Taiwan Province,Europe
Toronto,South Korea,Giza,South America
Ankara,Nigeria,Riyadh Province,South America
Bangalore,Bangladesh,Cundinamarca,South America
Jakarta,Spain,Ontario,Africa
Dubai,Philippines,Kuala Lumpur Federal Territory,Africa
Mexico City,Philippines,Marmara Region,Europe
Lagos,Philippines,Ontario,South America
Delhi,USA,Marmara Region,South America
Shanghai,Saudi Arabia,Illinois,Europe
Shanghai,Kenya,Gauteng,Asia
Jakarta,China,Shanghai Municipality,Oceania
Sydney,India,Nairobi County,North America
Tehran,Indonesia,Tehran Province,Africa
Rome,Iran,Metro Manila,North America
Seoul,Indonesia,Ontario,North America
Havana,Chile,Moscow Oblast,Oceania
Rio de Janeiro,France,Lima Province,North America
Manila,South Korea,Western Cape,Africa
Ankara,Germany,Ontario,South America
Istanbul,UK,Casablanca-Settat,South America
Bogotá,Bangladesh,Hong Kong SAR,South America
Bangalore,Thailand,Karnataka,Oceania
Mumbai,Nigeria,Santiago Metro,Europe
Nairobi,Chile,Dubai Emirate,North America
Kabul,Peru,Seoul Capital Area,Europe
Riyadh,Nepal,Hong Kong SAR,Europe
Casablanca,Germany,Maharashtra,North America
Buenos Aires,Pakistan,Riyadh Province,North America
Rome,Nepal,Distrito Federal,South America
Buenos Aires,Cuba,Maharashtra,Oceania
Kuala Lumpur,South Korea,Bagmati Province,Europe
Cairo,China,Dubai Emirate,Oceania
Los Angeles,Singapore,Bangkok Metropolitan Region,Asia
Kathmandu,Colombia,Shanghai Municipality,Oceania
London,Malaysia,Rio de Janeiro State,Europe
London,Brazil,Bagmati Province,Oceania
Los Angeles,Australia,São Paulo State,Europe
Hong Kong,Taiwan,Lombardy,Africa
Beijing,Hong Kong,Kuala Lumpur Federal Territory,South America
Ankara,Russia,Sindh,North America
Berlin,Italy,Delhi,Europe
Sydney,Australia,Santiago Metro,Asia
Melbourne,Italy,Lagos State,Europe
Rome,Nepal,Nairobi County,Asia
Tehran,Chile,Ontario,Asia
Johannesburg,Turkey,Karnataka,Africa
Taipei,India,Kuala Lumpur Federal Territory,Africa
Los Angeles,Germany,Victoria,Asia
Istanbul,Brazil,Sindh,South America
Kuala Lumpur,Kenya,Shanghai Municipality,Africa
Taipei,Thailand,Lagos State,North America
Chicago,Nigeria,La Habana,North America
Beijing,UAE,Beijing Municipality,Europe
New York,Bangladesh,Ontario,Africa
Berlin,Spain,Kuala Lumpur Federal Territory,Oceania
Sydney,Nigeria,Catalonia,Asia
Buenos Aires,Italy,Bagmati Province,Oceania
Los Angeles,Iraq,Shanghai Municipality,Africa
Moscow,USA,La Habana,Oceania
Buenos Aires,Russia,São Paulo State,Africa
Mumbai,Germany,Bavaria,Oceania
Lima,Morocco,Bangkok Metropolitan Region,Oceania
Singapore,France,Sindh,Africa
Singapore,Nepal,California,Africa
Kuala Lumpur,Malaysia,Karnataka,Africa
Johannesburg,Saudi Arabia,São Paulo State,Europe
Shanghai,Bangladesh,Rio de Janeiro State,North America
Casablanca,Hong Kong,England,North America
Seoul,South Africa,Jakarta Special Region,Asia
Paris,Hong Kong,Rio de Janeiro State,North America
Bogotá,Argentina,Tehran Province,Asia
Manila,South Africa,Bagmati Province,Africa
Moscow,Brazil,Central Anatolia,Africa
Casablanca,Italy,Tehran Province,Europe
Karachi,Colombia,New York State,Europe
Kabul,UK,California,South America
Johannesburg,Saudi Arabia,England,Europe
Madrid,Morocco,Ontario,Asia
Buenos Aires,Brazil,Rio de Janeiro State,South America
Johannesburg,India,Bagmati Province,North America
Bangalore,India,Riyadh Province,North America
Kabul,UAE,Central Anatolia,South America
Cairo,Egypt,Seoul Capital Area,South America
Tehran,Italy,Jakarta Special Region,Oceania
Dhaka,Chile,Bangkok Metropolitan Region,Africa
Shanghai,Nigeria,São Paulo State,Africa
Chicago,Chile,New York State,South America
Beijing,India,Catalonia,South America
São Paulo,USA,Giza,Asia
Berlin,South Africa,Buenos Aires Province,Oceania
Bangkok,Brazil,Île-de-France,South America
Havana,UK,Rio de Janeiro State,South America
Dhaka,Iraq,Bangkok Metropolitan Region,Europe
Singapore,UK,Kuala Lumpur Federal Territory,Oceania
Mumbai,India,Cundinamarca,Oceania
Moscow,India,Dhaka Division,Oceania
Istanbul,Egypt,Shanghai Municipality,Africa
Bogotá,Germany,Shanghai Municipality,Asia
Ankara,Iran,Baghdad Governorate,Europe
São Paulo,South Korea,Victoria,Oceania
Johannesburg,South Africa,Marmara Region,South America
Mumbai,Italy,Western Cape,Africa
Toronto,Philippines,Lima Province,North America
Nairobi,Mexico,Ontario,Africa
Paris,Cuba,Illinois,South America
Kathmandu,Morocco,Baghdad Governorate,Oceania
Karachi,Malaysia,São Paulo State,Africa
Toronto,Taiwan,Rio de Janeiro State,Europe
Bangkok,Indonesia,Nairobi County,Asia
Shanghai,Chile,São Paulo State,Africa
Lima,Philippines,Seoul Capital Area,Asia
Dhaka,Singapore,Baghdad Governorate,North America
London,Malaysia,Taiwan Province,Europe
Beijing,Singapore,Illinois,South America
Bangalore,Mexico,Ontario,South America
Nairobi,Cuba,Île-de-France,Africa
Riyadh,Cuba,Cundinamarca,Oceania
Riyadh,Malaysia,Giza,Oceania
Tokyo,Nepal,Taiwan Province,Oceania
Istanbul,Brazil,Gauteng,North America
Casablanca,Peru,New South Wales,Europe
Karachi,UAE,Kabul Province,Oceania
Shanghai,Bangladesh,Sindh,North America
Casablanca,Afghanistan,California,North America
